run_id,timestamp,network,scenario,contract,function_name,concurrency,tx_per_user,tps_avg,tps_peak,p50_ms,p95_ms,success_rate
RUN_0963,2024-07-05 05:12:23.072249,Sepolia,Light Load,SmartReservation,transferToken,91,4,176.19,216.9849010006813,273,469,0.8121
RUN_0964,2025-04-25 01:59:53.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,97,15,86.31,136.7330705773679,403,547,0.8476
RUN_0965,2025-05-23 11:44:02.072249,Goerli,Light Load,SmartReservation,mintToken,39,8,357.69,378.8868617872505,114,209,0.8375
RUN_0966,2023-09-27 20:30:43.072249,Sepolia,Mixed,SmartReservation,transferToken,42,8,108.58,112.23947566627473,290,469,0.8647
RUN_0967,2024-03-05 04:50:35.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,67,10,69.28,100.16253865986056,163,270,0.8261
RUN_0968,2025-04-16 12:27:11.072249,Goerli,Light Load,SmartReservation,transferToken,8,4,302.28,332.8431600752769,277,460,0.9274
RUN_0969,2025-04-30 11:49:09.072249,Polygon,Mixed,SmartTourismToken,bookTour,4,9,391.77,477.1613465544812,195,284,0.9205
RUN_0970,2025-02-16 07:20:20.072249,Polygon,Light Load,SmartTourismToken,bookTour,38,12,339.48,347.97079413007486,434,575,0.8101
RUN_0971,2023-09-03 12:18:14.072249,Polygon,Light Load,SmartReservation,bookTour,86,18,117.11,118.84749343815925,64,121,0.9507
RUN_0972,2025-08-04 17:12:16.072249,Sepolia,Heavy Load,SmartTourismToken,mintToken,57,2,74.99,85.44034721250117,203,271,0.8344
RUN_0973,2024-05-09 16:18:30.072249,Sepolia,Heavy Load,SmartReservation,transferToken,68,2,58.84,102.4200720634598,190,344,0.9833
RUN_0974,2025-05-13 06:27:13.072249,Goerli,Light Load,SmartReservation,mintToken,81,17,58.52,134.9671470417133,163,281,0.911
RUN_0975,2025-03-27 20:01:57.072249,Polygon,Heavy Load,SmartReservation,cancelTour,17,16,67.97,164.75718462841962,95,200,0.9926
RUN_0976,2024-12-17 21:22:49.072249,Polygon,Light Load,SmartTourismToken,bookTour,68,20,475.29,506.3179127000378,342,407,0.9036
RUN_0977,2023-12-26 19:55:16.072249,Goerli,Mixed,SmartReservation,cancelTour,41,5,365.89,398.71141711102877,154,302,0.9533
RUN_0978,2023-10-03 19:11:47.072249,Goerli,Heavy Load,SmartTourismToken,cancelTour,10,5,287.88,314.80921766410825,416,512,0.957
RUN_0979,2024-04-19 09:24:25.072249,Goerli,Mixed,SmartReservation,bookTour,19,12,105.65,170.6199039452701,140,288,0.8829
RUN_0980,2024-01-05 03:33:50.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,39,20,399.0,475.8898652657673,398,581,0.9429
RUN_0981,2025-06-07 18:25:51.072249,Sepolia,Mixed,SmartTourismToken,mintToken,32,14,165.18,205.33039245053027,328,490,0.8543
RUN_0982,2023-12-16 10:17:56.072249,Polygon,Light Load,SmartReservation,mintToken,92,9,485.0,526.3737340264593,416,473,0.9836
RUN_0983,2023-11-22 13:19:23.072249,Sepolia,Heavy Load,SmartReservation,bookTour,82,5,58.37,91.61220876613679,405,473,0.9232
RUN_0984,2024-09-17 14:10:21.072249,Sepolia,Light Load,SmartTourismToken,transferToken,28,4,459.23,517.4342496517105,310,493,0.9901
RUN_0985,2025-01-13 05:28:24.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,41,6,54.68,76.30269691893506,318,435,0.9213
RUN_0986,2024-04-07 04:43:52.072249,Goerli,Mixed,SmartReservation,transferToken,46,7,295.64,347.5048867442356,252,345,0.8616
RUN_0987,2024-03-21 11:39:22.072249,Polygon,Heavy Load,SmartReservation,bookTour,45,16,25.74,91.82965601233339,283,446,0.9829
RUN_0988,2024-03-13 14:04:34.072249,Sepolia,Heavy Load,SmartTourismToken,transferToken,72,1,156.04,183.8059054340953,412,500,0.987
RUN_0989,2023-08-20 19:18:04.072249,Polygon,Mixed,SmartReservation,transferToken,97,6,254.7,334.3844027636327,365,520,0.844
RUN_0990,2024-06-19 16:09:15.072249,Sepolia,Light Load,SmartTourismToken,transferToken,17,14,62.41,107.15801089787271,226,350,0.9764
RUN_0991,2024-10-13 18:52:21.072249,Goerli,Light Load,SmartTourismToken,transferToken,48,11,86.14,114.82277914473018,393,521,0.8146
RUN_0992,2024-10-07 10:58:15.072249,Polygon,Mixed,SmartReservation,mintToken,68,12,267.37,290.4840432684022,127,206,0.8388
RUN_0993,2024-11-04 22:56:38.072249,Polygon,Mixed,SmartTourismToken,transferToken,38,5,166.63,223.72964487493257,366,478,0.9953
RUN_0994,2024-04-30 03:43:00.072249,Goerli,Heavy Load,SmartReservation,bookTour,12,4,84.46,181.33304501980615,187,369,0.9734
RUN_0995,2024-12-16 06:58:18.072249,Goerli,Light Load,SmartTourismToken,bookTour,35,5,232.5,301.5651030497281,290,418,0.9825
RUN_0996,2024-09-28 07:42:05.072249,Goerli,Heavy Load,SmartTourismToken,cancelTour,76,3,286.27,359.1957103046311,114,278,0.9636
RUN_0997,2024-03-15 19:27:27.072249,Goerli,Mixed,SmartTourismToken,bookTour,74,11,161.24,225.7257515412724,151,343,0.8404
RUN_0998,2025-04-01 16:08:40.072249,Polygon,Light Load,SmartTourismToken,cancelTour,87,1,424.36,454.6117851336904,91,162,0.9082
RUN_0999,2024-10-09 04:13:30.072249,Sepolia,Mixed,SmartTourismToken,mintToken,54,14,310.93,381.6386251049536,114,307,0.8765
RUN_1000,2024-02-24 08:03:04.072249,Polygon,Mixed,SmartTourismToken,bookTour,87,1,94.92,110.05210704195504,326,505,0.8353
